,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Neighborhood,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,Foundation,House Style,Sale Condition
728,223500,5,1576,1324.0,528.0,1923,2004,1,0.0,1,21384,144.0,0,312,BrkSide,Gd,TA,TA,RFn,CBlock,2Story,Normal
729,149000,6,1432,1022.0,216.0,1923,1950,1,0.0,1,6615,,266,61,BrkSide,Gd,TA,TA,Unf,BrkTil,1Story,Normal
730,205000,7,1548,952.0,672.0,1925,2007,2,0.0,0,7264,55.0,74,0,BrkSide,Ex,Gd,TA,Unf,BrkTil,1.5Fin,Normal
731,137000,5,1654,297.0,336.0,1930,1982,2,0.0,1,4960,50.0,244,60,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
732,121000,6,952,952.0,192.0,1916,1950,1,0.0,1,8854,,0,98,BrkSide,Fa,TA,TA,Unf,BrkTil,1.5Unf,Normal
733,128000,4,1324,672.0,240.0,1936,1950,1,0.0,0,6000,50.0,0,0,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
734,134900,6,1176,698.0,624.0,1937,2000,1,0.0,0,6000,50.0,210,0,BrkSide,TA,Gd,TA,Unf,BrkTil,1.5Fin,Normal
735,117000,5,1348,884.0,216.0,1925,1997,1,0.0,1,6000,50.0,0,0,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
736,132500,6,1412,780.0,280.0,1939,1950,1,0.0,1,6000,50.0,45,0,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
737,93000,5,1142,468.0,320.0,1924,1950,1,444.0,0,6000,60.0,0,0,BrkSide,TA,TA,TA,Fin,BrkTil,1.5Fin,Normal
738,119000,6,904,884.0,180.0,1926,2004,1,0.0,0,6000,50.0,0,0,BrkSide,TA,Gd,TA,Unf,PConc,1.5Unf,Normal
739,100000,5,1301,1145.0,440.0,1924,1950,1,0.0,0,6911,60.0,0,0,BrkSide,Fa,TA,TA,Unf,PConc,1Story,Normal
740,141500,5,1539,927.0,576.0,1936,1950,1,0.0,0,6120,51.0,112,0,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
741,133000,4,1573,884.0,240.0,1935,1995,1,0.0,0,6120,51.0,0,0,BrkSide,Gd,TA,TA,Unf,BrkTil,1.5Fin,Normal
742,60000,2,800,264.0,0.0,1936,1950,1,0.0,1,6120,51.0,0,0,BrkSide,Fa,Fa,TA,,BrkTil,1Story,Normal
743,105000,5,875,715.0,180.0,1931,1993,1,0.0,0,6120,51.0,48,0,BrkSide,TA,TA,TA,Unf,BrkTil,1Story,Normal
744,115000,5,995,960.0,264.0,1925,1999,1,0.0,0,6120,51.0,0,15,BrkSide,TA,TA,TA,Unf,BrkTil,1Story,Abnorml
745,150000,5,1582,952.0,250.0,1938,1950,2,0.0,1,6120,51.0,189,0,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
746,126500,5,1072,1072.0,1184.0,1925,1950,1,0.0,0,8635,50.0,0,0,BrkSide,TA,TA,TA,Unf,BrkTil,1Story,Normal
747,214500,6,2134,844.0,441.0,1916,1994,2,0.0,0,11888,,0,60,BrkSide,Gd,TA,TA,Unf,BrkTil,2.5Unf,Normal
748,167500,7,2019,728.0,532.0,1910,1993,1,0.0,0,11414,60.0,509,135,BrkSide,Gd,TA,Gd,Unf,BrkTil,2Story,Normal
749,155000,6,1768,1048.0,576.0,1915,1950,2,0.0,0,8094,57.0,0,0,OldTown,TA,TA,TA,Unf,PConc,2Story,Normal
750,155000,7,1826,910.0,164.0,1915,2005,1,0.0,1,2500,50.0,0,0,OldTown,Ex,Gd,TA,Unf,PConc,2Story,Normal
751,179900,7,1944,672.0,216.0,1915,1994,2,0.0,0,9928,68.0,24,28,OldTown,TA,TA,TA,Unf,BrkTil,2Story,Normal
752,104000,6,2229,755.0,0.0,1912,1950,1,0.0,0,5520,92.0,0,198,OldTown,TA,TA,TA,,CBlock,2.5Fin,Abnorml
753,62500,5,2128,1040.0,0.0,1922,1950,2,0.0,0,3000,50.0,0,56,OldTown,TA,TA,TA,,BrkTil,2Story,Abnorml
754,149000,6,1930,720.0,316.0,1927,1950,2,0.0,0,6876,57.0,0,0,IDOTRR,TA,TA,TA,Unf,CBlock,2Story,Normal
755,103000,4,1208,780.0,539.0,1925,1950,1,0.0,0,6240,52.0,0,23,IDOTRR,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
756,123000,6,1427,483.0,379.0,1915,2002,1,0.0,0,5775,,0,24,OldTown,Gd,TA,TA,Unf,BrkTil,2Story,Normal
757,97500,7,1864,1020.0,0.0,1902,2000,2,188.0,0,5852,41.0,0,188,OldTown,TA,TA,TA,,BrkTil,2.5Unf,Normal
758,135000,6,1666,1204.0,384.0,1927,1950,1,0.0,0,5160,60.0,0,0,IDOTRR,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
759,70000,4,892,858.0,0.0,1923,1950,1,0.0,0,5160,86.0,0,0,IDOTRR,Gd,TA,Gd,,PConc,SFoyer,Abnorml
760,116000,6,1403,698.0,308.0,1915,1965,1,0.0,0,10320,60.0,0,0,IDOTRR,TA,TA,TA,Unf,CBlock,2Story,Normal
761,88750,4,704,560.0,220.0,1946,2001,1,0.0,0,4280,50.0,0,0,Sawyer,Fa,TA,Fa,Unf,CBlock,1Story,Normal
762,179000,5,1200,1200.0,0.0,1987,1988,3,0.0,0,10800,60.0,120,0,Edwards,TA,TA,Gd,,CBlock,1Story,Alloca
763,179000,5,1200,1200.0,0.0,1987,1988,3,0.0,0,10800,60.0,120,0,Edwards,TA,TA,Gd,,CBlock,1Story,Alloca
764,159900,5,1152,1152.0,252.0,1978,1978,2,0.0,0,10547,,0,0,Edwards,TA,TA,Gd,Unf,PConc,SFoyer,Normal
765,61000,1,904,683.0,0.0,1922,1950,0,0.0,0,10020,,0,0,Edwards,Fa,Fa,Fa,,BrkTil,1Story,Normal
766,103600,6,1369,672.0,300.0,1925,1950,2,0.0,0,6629,54.0,147,0,Edwards,TA,TA,TA,Unf,BrkTil,2Story,Normal
767,63000,5,1112,585.0,226.0,1934,1950,2,0.0,0,9780,60.0,0,0,Edwards,TA,TA,TA,Unf,PConc,1.5Fin,Normal
768,175000,5,1464,520.0,480.0,1963,1999,2,0.0,1,12886,70.0,302,0,Sawyer,TA,TA,Gd,RFn,CBlock,SLvl,Normal
769,139000,5,1121,1121.0,480.0,1963,1963,1,0.0,0,8816,80.0,0,80,Sawyer,TA,TA,TA,Unf,PConc,1Story,Normal
770,172500,6,1683,918.0,440.0,1978,1978,2,92.0,1,11184,70.0,243,0,Sawyer,TA,TA,TA,RFn,CBlock,2Story,Normal
771,113500,5,1052,1052.0,668.0,1967,1967,1,172.0,1,11625,75.0,0,215,Sawyer,TA,TA,TA,Fin,CBlock,1Story,Abnorml
772,130000,5,899,864.0,288.0,1967,2004,1,89.0,0,7800,65.0,64,0,Sawyer,Gd,TA,TA,Fin,PConc,1Story,Normal
773,149900,6,1034,456.0,504.0,1978,1978,1,23.0,1,8014,,0,0,Sawyer,TA,TA,Gd,Fin,CBlock,SFoyer,Normal
774,134900,5,858,858.0,576.0,1982,1982,1,0.0,0,7252,,120,0,Sawyer,TA,TA,Gd,Unf,CBlock,SFoyer,Normal
775,137000,5,860,840.0,528.0,1982,1982,1,0.0,0,8740,74.0,0,0,Sawyer,TA,TA,TA,Unf,CBlock,SFoyer,Normal
776,139000,5,1092,1092.0,288.0,1962,1962,1,116.0,1,11616,,0,20,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
777,165000,5,1774,552.0,384.0,1961,1961,2,0.0,1,15400,88.0,290,40,Sawyer,TA,TA,TA,Unf,CBlock,SLvl,Normal
778,148000,6,1138,1138.0,480.0,1960,1960,1,54.0,1,15312,88.0,0,0,Sawyer,TA,TA,TA,RFn,CBlock,SLvl,Normal
779,165000,5,2071,825.0,336.0,1956,1956,1,366.0,1,15584,,131,28,ClearCr,TA,TA,TA,Unf,CBlock,SLvl,Normal
780,63900,2,660,0.0,0.0,1947,1950,1,0.0,0,9000,,0,0,Sawyer,Fa,TA,,,Slab,1Story,Normal
781,161500,4,1788,1104.0,304.0,1957,1989,1,0.0,2,11250,,120,0,ClearCr,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
782,143000,5,1473,1437.0,452.0,1968,2003,1,0.0,2,25095,65.0,0,48,ClearCr,Ex,TA,TA,Unf,CBlock,1Story,Partial
783,135000,4,1229,1134.0,284.0,1956,1956,1,0.0,0,17140,,0,0,Edwards,TA,TA,TA,RFn,CBlock,1Story,Normal
784,82500,4,861,861.0,539.0,1940,1950,1,0.0,0,12342,,158,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
785,190000,5,1867,1617.0,303.0,1955,1993,1,0.0,3,10708,,476,0,ClearCr,TA,Gd,TA,Fin,CBlock,1Story,Normal
786,139600,3,1733,0.0,452.0,1955,1955,2,0.0,1,13680,,0,0,Edwards,TA,TA,,Unf,Slab,1Story,Normal
787,122000,4,1383,0.0,498.0,1954,1954,1,0.0,0,15635,,0,0,Edwards,TA,TA,,Unf,CBlock,1Story,Normal
788,127500,6,1689,1436.0,480.0,1956,1956,1,0.0,1,9855,73.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
789,121500,5,1073,1073.0,340.0,1956,1956,1,0.0,0,9571,68.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
790,60000,5,1276,1276.0,350.0,1958,1958,1,0.0,0,9571,68.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Abnorml
791,154400,6,1639,747.0,240.0,1946,1950,1,0.0,1,9350,50.0,0,50,Edwards,Gd,TA,TA,Unf,CBlock,2Story,Normal
792,113000,4,672,672.0,234.0,1941,1950,1,0.0,0,9340,50.0,0,113,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
793,125000,5,1089,1089.0,252.0,1954,1954,1,0.0,1,7440,62.0,328,0,Edwards,TA,TA,Gd,RFn,CBlock,1Story,Normal
794,84000,4,845,0.0,290.0,1957,1957,1,0.0,0,11500,,186,0,Edwards,TA,TA,,Unf,Slab,1Story,Normal
795,139500,5,1049,1049.0,266.0,1984,1984,2,149.0,0,4235,42.0,0,105,Edwards,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
796,131000,5,1716,768.0,281.0,1949,2008,1,0.0,1,11409,60.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
797,105000,6,1258,560.0,280.0,1939,1950,1,0.0,0,9060,60.0,0,0,Edwards,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
798,108000,4,1510,755.0,296.0,1940,1950,1,0.0,1,9084,60.0,120,0,Edwards,TA,TA,TA,Unf,CBlock,2Story,Normal
799,162000,7,1061,1054.0,462.0,1990,1991,1,0.0,0,10778,74.0,114,36,SawyerW,Gd,Gd,Gd,Unf,PConc,SLvl,Normal
800,156500,6,1338,520.0,576.0,1983,1983,1,100.0,1,19255,66.0,0,0,SawyerW,Gd,Gd,Gd,Unf,CBlock,SLvl,Normal
801,316600,8,2132,1496.0,612.0,1983,2009,1,0.0,1,12327,79.0,349,40,SawyerW,Gd,Gd,Gd,Fin,CBlock,1.5Fin,Normal
802,271900,7,2196,2158.0,701.0,1990,1991,2,234.0,1,14684,90.0,84,70,SawyerW,Gd,Gd,Gd,RFn,CBlock,1Story,Normal
803,213000,7,1775,740.0,425.0,1993,1993,2,137.0,1,9317,75.0,234,72,SawyerW,Gd,Gd,Gd,Unf,PConc,2Story,Normal
804,239900,7,1879,1079.0,473.0,1993,1994,2,0.0,1,10560,85.0,400,100,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
805,239500,8,2020,1128.0,466.0,1995,1995,2,0.0,1,9828,80.0,0,155,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
806,131000,5,2016,0.0,576.0,1880,2007,1,0.0,1,26400,120.0,0,0,SawyerW,TA,Gd,,Unf,PConc,2Story,Normal
807,118964,5,1535,0.0,410.0,1979,1979,2,0.0,0,7018,64.0,0,0,SawyerW,TA,TA,,Unf,Slab,1Story,Alloca
808,153337,5,1224,1086.0,528.0,1979,1979,0,275.0,2,7018,64.0,120,0,SawyerW,TA,TA,Gd,Unf,CBlock,SFoyer,Alloca
809,147983,5,2228,0.0,720.0,1979,1979,2,0.0,0,7018,64.0,73,0,SawyerW,TA,TA,,Unf,Slab,2Story,Alloca
810,118858,5,1535,0.0,400.0,1979,1979,2,0.0,0,7018,64.0,0,0,SawyerW,TA,TA,,Unf,Slab,1Story,Alloca
811,118858,5,1535,0.0,400.0,1979,1979,2,0.0,0,7018,64.0,0,0,SawyerW,TA,TA,,Unf,Slab,1Story,Alloca
812,142953,5,2240,0.0,528.0,1979,1979,2,0.0,0,7018,64.0,154,0,SawyerW,TA,TA,,Unf,Slab,2Story,Alloca
813,148325,5,1229,1094.0,672.0,1979,1979,0,216.0,2,7040,64.0,120,0,SawyerW,Gd,TA,Gd,Unf,CBlock,SFoyer,Alloca
814,113722,5,1513,0.0,400.0,1979,1979,2,0.0,0,7007,64.0,0,0,SawyerW,TA,TA,,Unf,Slab,1Story,Alloca
815,269500,7,2787,1168.0,820.0,2000,2000,4,23.0,2,11855,,312,0,SawyerW,TA,TA,Ex,Fin,PConc,2Story,Normal
816,269500,7,2787,1168.0,820.0,2000,2000,4,23.0,2,7939,,312,0,SawyerW,TA,TA,Ex,Fin,PConc,2Story,Normal
817,269500,7,2787,1168.0,820.0,2000,2000,4,23.0,2,7976,,312,0,SawyerW,TA,TA,Ex,Fin,PConc,2Story,Normal
818,323262,9,1680,1555.0,1138.0,2009,2009,1,242.0,1,10933,84.0,185,24,CollgCr,Ex,Ex,Ex,Fin,PConc,1Story,Partial
819,297000,8,1718,1705.0,826.0,2007,2008,2,336.0,1,10637,79.0,208,44,CollgCr,Gd,Gd,Ex,RFn,PConc,1Story,Normal
820,295493,8,1630,1622.0,860.0,2008,2008,2,270.0,1,10226,61.0,172,42,CollgCr,Ex,Gd,Ex,RFn,PConc,1Story,Normal
821,332000,9,1720,1720.0,846.0,2008,2008,2,364.0,1,10816,65.0,208,104,CollgCr,Ex,Ex,Ex,RFn,PConc,1Story,Normal
822,239900,8,1468,1468.0,904.0,2008,2008,2,0.0,1,9178,71.0,192,142,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
823,212000,8,1768,866.0,578.0,2007,2007,2,0.0,0,10769,68.0,144,105,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
824,272500,8,1838,1838.0,524.0,2007,2008,2,352.0,2,11422,77.0,154,222,CollgCr,Gd,Gd,Ex,RFn,PConc,1Story,Normal
825,239000,9,1800,1800.0,702.0,2007,2007,2,0.0,0,11923,122.0,288,136,CollgCr,Ex,Gd,Ex,Fin,PConc,1Story,Normal
826,220000,7,1604,1604.0,660.0,2006,2006,2,180.0,1,8814,68.0,123,110,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Abnorml
827,200000,7,1290,1282.0,662.0,2007,2007,2,0.0,1,6762,64.0,168,0,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
828,221800,8,1254,1254.0,810.0,2008,2008,2,140.0,0,10324,95.0,168,92,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
829,194500,7,1232,1232.0,632.0,2007,2007,2,82.0,0,7314,64.0,132,0,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
830,237000,8,1498,1498.0,844.0,2005,2006,2,76.0,1,11645,78.0,144,98,CollgCr,Gd,Gd,Ex,Fin,PConc,1Story,Normal
831,173000,6,1422,704.0,440.0,2005,2006,2,0.0,1,11646,79.0,36,28,CollgCr,Gd,Gd,Gd,Fin,PConc,2Story,Normal
832,275000,7,1644,1518.0,569.0,1989,1989,2,145.0,1,12800,,80,0,SawyerW,Gd,Gd,Gd,Fin,PConc,SLvl,Normal
833,233500,7,1759,1449.0,525.0,1992,1993,2,0.0,1,16698,,150,193,ClearCr,Gd,Gd,Gd,Unf,PConc,2Story,Normal
834,185000,5,2126,1013.0,538.0,1967,1967,2,0.0,0,28698,,486,0,ClearCr,TA,TA,TA,Fin,PConc,2Story,Abnorml
835,152000,5,1040,1040.0,576.0,1996,1996,1,0.0,0,12464,82.0,168,0,CollgCr,Gd,TA,Gd,Unf,PConc,1Story,Normal
836,143000,5,990,990.0,440.0,1994,1994,1,0.0,0,9757,65.0,66,0,CollgCr,TA,TA,TA,RFn,PConc,1Story,Normal
837,231500,6,1764,928.0,470.0,1997,1997,2,0.0,0,15426,65.0,276,99,CollgCr,Gd,TA,Gd,RFn,PConc,2Story,Normal
838,212000,7,1661,799.0,550.0,1996,1996,2,0.0,1,10667,43.0,158,61,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
839,207000,7,1463,1463.0,539.0,1998,1998,2,0.0,0,14753,65.0,0,81,CollgCr,TA,TA,Gd,Fin,PConc,1Story,Normal
840,145000,5,1097,1097.0,672.0,1994,1995,1,0.0,0,10859,112.0,392,64,CollgCr,TA,TA,Gd,Unf,PConc,1Story,Normal
841,138000,5,990,990.0,480.0,1994,1995,1,0.0,0,8072,60.0,0,64,CollgCr,TA,TA,Gd,Unf,PConc,1Story,Normal
842,197900,7,1779,866.0,546.0,1998,1998,2,0.0,0,10400,80.0,198,36,CollgCr,Gd,TA,Gd,RFn,PConc,2Story,Normal
843,204000,7,1501,1490.0,577.0,1999,1999,2,183.0,0,10335,78.0,144,29,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
844,192000,7,1431,1431.0,666.0,1999,1999,2,0.0,0,9017,68.0,0,35,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
845,200000,6,1772,928.0,492.0,1998,1998,2,120.0,1,8750,70.0,150,96,CollgCr,TA,TA,Gd,RFn,PConc,2Story,Normal
846,195000,7,1660,831.0,493.0,2002,2002,2,95.0,0,8935,68.0,144,68,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
847,227000,7,1573,1573.0,544.0,2002,2002,2,110.0,0,9808,67.0,0,72,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
848,230000,7,1840,944.0,622.0,2001,2001,2,0.0,0,12420,79.0,0,45,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
849,187100,7,1430,1413.0,605.0,2001,2002,2,0.0,0,16285,67.0,0,33,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
850,203000,7,1444,1431.0,577.0,2002,2001,2,68.0,0,10739,65.0,144,40,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
851,201000,7,1492,1492.0,608.0,2001,2001,2,180.0,1,11166,75.0,0,114,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Family
852,124000,5,1040,1040.0,0.0,1978,1978,2,136.0,0,8430,60.0,0,0,CollgCr,TA,TA,Gd,,CBlock,1Story,Normal
853,140000,5,907,907.0,343.0,1978,1978,1,76.0,0,16269,,72,0,CollgCr,TA,TA,Gd,Unf,BrkTil,1Story,Normal
854,134900,5,914,914.0,444.0,1979,1979,1,40.0,0,6950,76.0,0,0,CollgCr,TA,TA,TA,Unf,CBlock,1Story,Normal
855,150500,5,1040,1040.0,484.0,1977,2008,2,0.0,0,8800,61.0,0,0,CollgCr,Gd,TA,Gd,Unf,CBlock,1Story,Normal
856,136500,5,864,864.0,336.0,1978,2005,1,90.0,0,7000,,0,0,CollgCr,TA,Gd,TA,Unf,CBlock,1Story,Normal
857,143500,5,1268,1268.0,252.0,1977,1989,1,0.0,0,9286,,173,0,CollgCr,Gd,TA,Gd,Unf,CBlock,1Story,Normal
858,133500,5,864,864.0,338.0,1972,1972,1,0.0,1,15523,36.0,0,0,CollgCr,TA,TA,TA,Unf,CBlock,1Story,Normal
859,123000,5,894,894.0,600.0,1972,1972,1,0.0,0,7200,60.0,215,0,CollgCr,TA,TA,TA,RFn,CBlock,1Story,Normal
860,133900,5,768,768.0,396.0,1972,2003,1,0.0,0,7200,60.0,192,0,CollgCr,TA,TA,Gd,Fin,CBlock,SFoyer,Normal
861,133000,5,768,768.0,396.0,1972,2007,1,0.0,0,8445,70.0,58,0,CollgCr,TA,TA,Gd,Unf,CBlock,SFoyer,Normal
862,250000,7,1611,1569.0,1231.0,2002,2002,2,0.0,0,11664,90.0,262,93,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
863,254750,8,2184,1068.0,570.0,2003,2003,2,198.0,1,12334,,192,132,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
864,236500,8,1788,1753.0,522.0,2001,2001,2,0.0,1,11838,,202,151,CollgCr,Ex,Gd,Gd,RFn,PConc,1Story,Normal
865,261500,8,1872,1299.0,531.0,2001,2001,2,108.0,1,11885,,160,122,CollgCr,Ex,Gd,Gd,RFn,PConc,2Story,Normal
866,313000,9,2153,1440.0,736.0,2000,2000,2,204.0,2,11050,,253,142,CollgCr,Ex,Gd,Ex,Fin,PConc,2Story,Normal
867,198500,7,1725,840.0,550.0,2002,2002,2,,0,8749,70.0,0,48,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
868,211000,7,1870,944.0,608.0,2001,2001,2,0.0,0,11250,,256,43,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
869,220000,8,1513,1462.0,521.0,1999,2000,2,260.0,1,15750,90.0,135,34,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
870,203000,7,1504,1504.0,478.0,1996,1996,2,196.0,1,11883,73.0,115,66,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
871,279500,8,1828,1822.0,523.0,2002,2003,2,164.0,1,12782,,194,144,CollgCr,Gd,Gd,Ex,Fin,PConc,1Story,Normal
872,210000,7,1417,1417.0,511.0,1997,1998,2,209.0,1,8750,70.0,60,0,CollgCr,Gd,Gd,Gd,Unf,PConc,1Story,Normal
873,219500,7,2034,1057.0,645.0,1997,1998,2,573.0,0,9375,,576,36,CollgCr,Gd,TA,Gd,RFn,PConc,2Story,Normal
874,191000,7,1716,880.0,512.0,1996,1996,2,0.0,1,8750,70.0,0,120,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
875,178000,7,1212,1212.0,573.0,2001,2001,2,0.0,0,9100,70.0,356,0,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
876,213000,7,1630,1630.0,451.0,2000,2001,2,171.0,1,9750,75.0,74,234,CollgCr,Gd,Gd,Gd,Unf,PConc,1Story,Normal
877,144000,6,848,848.0,420.0,2003,2004,1,170.0,0,4435,,140,0,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
878,140000,6,848,848.0,420.0,2003,2003,1,170.0,0,4435,,140,0,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
879,293200,8,1602,1578.0,810.0,2007,2007,2,180.0,1,10200,85.0,0,48,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
880,190000,7,1728,864.0,572.0,2004,2004,2,0.0,0,9313,65.0,187,56,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
881,190000,7,1500,1500.0,570.0,2004,2004,2,210.0,0,8487,63.0,192,36,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
882,173500,6,1476,738.0,540.0,2005,2005,2,0.0,0,8633,64.0,100,35,CollgCr,Gd,Gd,Gd,Fin,PConc,2Story,Normal
883,170000,6,1396,608.0,440.0,2007,2007,2,0.0,1,11069,85.0,100,36,CollgCr,Gd,Gd,Gd,Fin,PConc,2Story,Normal
884,108000,4,1126,0.0,520.0,1949,2003,2,0.0,0,8777,67.0,0,96,Edwards,Gd,TA,,Fin,CBlock,1Story,Normal
885,167000,5,1486,1486.0,480.0,1964,1999,1,0.0,0,9937,75.0,0,0,Edwards,TA,TA,TA,Fin,PConc,1Story,Normal
886,100000,4,816,816.0,288.0,1938,1958,1,0.0,1,8877,67.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
887,198500,7,1922,0.0,672.0,2003,2003,3,500.0,1,7301,64.0,0,0,Edwards,Gd,Gd,,RFn,Slab,SFoyer,Normal
888,159500,6,1426,690.0,440.0,1977,1977,1,140.0,0,7950,75.0,252,0,Edwards,TA,TA,TA,Fin,CBlock,2Story,Normal
889,127000,4,1149,1014.0,544.0,1960,1971,1,0.0,0,10682,80.0,0,240,Edwards,TA,TA,TA,Fin,CBlock,1Story,Normal
890,125000,6,1125,1041.0,352.0,1976,1976,1,255.0,1,7200,72.0,296,0,Edwards,TA,TA,TA,Unf,CBlock,SLvl,Abnorml
891,320000,9,1698,1698.0,768.0,2007,2008,2,340.0,1,13286,86.0,327,64,Edwards,Ex,Ex,Ex,Fin,PConc,1Story,Normal
892,145500,6,1072,547.0,525.0,2005,2006,1,80.0,0,3675,35.0,0,28,Edwards,TA,TA,Gd,Fin,Wood,SFoyer,Normal
893,118000,5,698,698.0,0.0,1947,2008,1,0.0,0,9405,50.0,0,200,Edwards,TA,TA,TA,,CBlock,1Story,Normal
894,85000,4,876,876.0,320.0,1959,1959,1,0.0,0,6410,64.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
895,120000,5,1368,1078.0,195.0,1950,1950,1,0.0,0,11767,70.0,0,41,Edwards,TA,TA,Fa,RFn,CBlock,1Story,Normal
896,98000,4,1529,0.0,240.0,1945,1950,2,0.0,0,8405,50.0,92,0,Edwards,TA,TA,,Unf,Slab,1.5Fin,Normal
897,99900,5,864,864.0,0.0,1922,1950,1,0.0,0,4060,56.0,0,96,Edwards,TA,TA,Fa,,PConc,1Story,Normal
898,82000,3,944,0.0,528.0,1952,1952,1,0.0,0,10206,74.0,0,0,Edwards,Fa,TA,,Unf,Slab,1Story,Normal
899,119900,5,1678,1678.0,0.0,1959,1959,2,74.0,0,10926,65.0,0,0,Edwards,TA,TA,TA,,CBlock,1Story,Normal
900,103500,5,1560,1150.0,313.0,1956,1956,1,259.0,1,11767,70.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
901,112000,4,960,672.0,288.0,1956,1956,1,0.0,0,8926,,64,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Abnorml
902,110000,6,1196,684.0,528.0,1920,2000,1,0.0,0,12354,67.0,0,46,Edwards,Gd,TA,TA,Unf,BrkTil,1.5Fin,Normal
903,122000,5,1298,720.0,256.0,1941,1950,1,0.0,2,8212,45.0,84,0,Edwards,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
904,117000,5,1604,984.0,660.0,1941,1960,2,0.0,0,10998,60.0,0,68,Edwards,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
905,160000,5,1268,832.0,250.0,1938,1950,1,88.0,2,6300,70.0,0,0,SWISU,TA,TA,TA,Unf,PConc,1.5Fin,Abnorml
906,159434,5,1520,793.0,281.0,1932,2000,1,0.0,0,4500,55.0,0,0,SWISU,TA,TA,TA,Unf,BrkTil,1.5Fin,Abnorml
907,60000,2,438,290.0,246.0,1920,1950,1,0.0,0,8400,60.0,0,0,SWISU,Fa,TA,TA,Unf,CBlock,1Story,Normal
908,139500,6,1489,778.0,240.0,1940,1950,2,0.0,1,9900,60.0,335,0,SWISU,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
909,197000,7,3082,824.0,672.0,1920,1970,2,0.0,2,15863,102.0,136,63,SWISU,TA,TA,TA,Fin,BrkTil,2.5Fin,Normal
