,Unnamed: 0,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
394,394,156000,6,1026,1026.0,440.0,1969,2005,1,0.0,0,7930,61.0,171,48,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395,395,128000,5,1180,1180.0,477.0,1970,1970,1,0.0,0,7830,68.0,0,45,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,396,143000,5,1050,1043.0,336.0,1971,1971,1,178.0,0,8510,68.0,0,0,3,2,4.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397,397,76500,4,864,864.0,576.0,1970,1970,1,0.0,0,7038,60.0,210,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,398,120500,4,864,864.0,660.0,1970,1970,1,0.0,0,6960,60.0,96,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,399,124500,4,864,864.0,463.0,1970,1970,1,0.0,0,8120,70.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,400,97000,4,864,864.0,576.0,1971,1971,1,0.0,0,10500,70.0,216,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,401,130000,4,864,864.0,576.0,1971,2006,1,0.0,0,9000,60.0,200,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,402,111000,6,987,483.0,264.0,1973,1973,1,504.0,0,1680,21.0,0,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,403,125000,5,1365,765.0,440.0,1970,1970,1,312.0,0,2368,24.0,0,36,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,404,112000,5,1302,630.0,280.0,1971,1971,2,142.0,0,1680,21.0,0,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,405,97000,6,987,483.0,288.0,1972,1972,1,425.0,0,1680,21.0,0,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,118000,6,987,483.0,264.0,1972,2007,1,510.0,0,1680,21.0,250,0,4,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,407,119500,5,1302,630.0,264.0,1972,1972,2,268.0,0,1680,21.0,185,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,408,143750,6,958,958.0,440.0,1976,1976,2,0.0,0,4928,68.0,0,60,3,2,4.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,409,146000,6,1548,804.0,440.0,1976,1976,2,0.0,1,2308,24.0,108,0,3,2,4.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,410,148500,6,1456,855.0,440.0,1976,1976,2,0.0,1,2280,24.0,87,0,3,2,4.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,411,123000,7,1055,1057.0,440.0,1975,1975,2,0.0,1,2280,24.0,0,27,3,2,4.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412,412,147000,6,1322,855.0,440.0,1974,1974,2,0.0,1,2308,24.0,260,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,413,137900,6,1456,855.0,440.0,1977,1977,2,0.0,1,2349,24.0,0,28,3,2,4.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,414,147000,6,1548,804.0,440.0,1978,1978,2,0.0,1,2364,24.0,108,0,3,2,4.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,415,148500,6,1441,855.0,440.0,1978,1978,2,0.0,1,2289,24.0,28,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,416,138000,6,1456,855.0,440.0,1978,1978,2,0.0,1,2364,24.0,147,0,3,3,4.0,3.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,417,128500,7,836,836.0,345.0,1976,1976,1,0.0,0,2104,24.0,150,20,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,418,100000,5,892,892.0,288.0,1967,1967,1,60.0,0,7150,65.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,419,148800,5,1120,864.0,656.0,1966,2004,1,165.0,1,10710,68.0,0,162,3,3,3.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,420,337500,10,1718,1700.0,786.0,2006,2007,2,230.0,1,12456,96.0,216,48,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,421,462000,9,2772,1776.0,754.0,2007,2007,3,726.0,3,14257,110.0,135,64,5,4,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
422,422,485000,9,3140,1926.0,820.0,2008,2009,3,860.0,2,13518,104.0,144,78,5,4,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
423,423,555000,10,2402,3094.0,672.0,2008,2008,2,200.0,2,15431,105.0,0,72,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,424,325000,9,1652,1652.0,840.0,2006,2007,2,300.0,2,13173,108.0,404,102,5,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425,425,256300,8,1600,1566.0,890.0,2007,2007,2,640.0,1,14230,110.0,0,56,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
426,426,253293,8,2042,2042.0,1390.0,2008,2009,2,306.0,1,12704,98.0,0,90,5,4,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427,427,398800,9,2690,1365.0,864.0,2009,2009,2,0.0,1,12350,95.0,0,197,5,3,5.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
428,428,335000,9,2184,1104.0,836.0,2008,2008,2,154.0,1,11308,96.0,0,102,5,4,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,429,404000,9,2020,2020.0,896.0,2008,2008,2,450.0,1,12350,95.0,192,98,5,4,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430,430,402861,10,2020,2006.0,900.0,2009,2009,2,305.0,1,12220,94.0,156,54,5,4,5.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
431,431,451950,10,2296,1722.0,842.0,2008,2008,2,420.0,1,13478,97.0,382,274,5,4,5.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
432,432,610000,10,2674,2630.0,762.0,2007,2007,2,472.0,2,13693,105.0,360,50,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,433,582933,9,2822,1734.0,1020.0,2008,2009,3,424.0,1,13891,107.0,52,170,5,4,5.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
434,434,360000,9,1736,1736.0,834.0,2008,2008,2,302.0,1,11578,95.0,319,90,5,4,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,435,296000,8,1782,1782.0,932.0,2004,2005,2,238.0,2,16870,129.0,99,82,4,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
436,436,409900,8,2520,1508.0,640.0,2007,2007,2,20.0,1,23303,59.0,192,273,5,3,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
437,437,255500,8,1717,1709.0,908.0,2006,2006,2,250.0,1,11146,87.0,169,39,4,3,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,438,335000,9,1743,1739.0,927.0,2008,2008,2,284.0,1,10367,87.0,168,45,5,4,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
439,439,274900,8,1713,1713.0,856.0,2004,2005,2,262.0,1,9591,76.0,0,26,5,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,440,300000,9,1531,1504.0,700.0,2006,2006,2,122.0,1,10872,77.0,184,52,5,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,441,324000,9,1808,1774.0,850.0,2008,2008,2,285.0,1,13514,102.0,200,26,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,442,350000,9,2224,1462.0,738.0,2004,2005,2,216.0,1,8834,74.0,184,0,5,3,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
443,443,280000,8,1836,1836.0,862.0,2004,2005,2,42.0,1,11362,107.0,125,185,4,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
444,444,284000,8,1629,3206.0,880.0,2003,2004,2,296.0,1,10655,85.0,0,0,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,445,269500,7,1760,1760.0,583.0,2003,2004,2,418.0,1,12878,90.0,165,190,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446,446,233170,7,1502,1502.0,644.0,2009,2009,2,268.0,0,9541,79.0,0,114,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,447,386250,10,2392,2392.0,968.0,2003,2003,2,922.0,1,13472,103.0,248,105,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,448,445000,9,2452,2452.0,886.0,2003,2003,2,724.0,1,15274,110.0,0,116,5,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449,449,290000,8,2400,1082.0,730.0,2003,2004,3,186.0,1,13262,96.0,114,40,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,450,255900,8,1606,1598.0,871.0,2006,2006,2,383.0,1,9658,70.0,230,60,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,451,213000,6,1358,1358.0,484.0,2005,2005,2,240.0,1,6904,47.0,192,36,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,452,196000,6,1306,1306.0,624.0,2005,2005,2,135.0,1,5381,34.0,170,63,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,453,184500,6,1306,1306.0,624.0,2005,2005,2,135.0,1,5122,34.0,170,63,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,454,212500,7,1358,1350.0,484.0,2007,2008,2,176.0,1,10307,80.0,192,26,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,455,230000,7,1314,1314.0,626.0,2007,2008,2,166.0,1,5001,34.0,172,62,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
456,456,552000,10,2492,2492.0,949.0,2004,2005,2,730.0,1,14836,100.0,226,235,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,457,382500,8,2200,2200.0,685.0,2003,2004,2,470.0,1,15262,117.0,208,55,5,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,458,320000,9,1884,1884.0,649.0,2008,2009,2,308.0,1,7390,44.0,231,90,5,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
459,459,248500,9,1456,1451.0,539.0,2008,2008,2,500.0,1,6472,48.0,192,42,5,4,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,460,286500,8,1712,1712.0,701.0,2002,2003,2,270.0,1,16770,129.0,218,183,4,3,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461,461,254000,8,1324,1324.0,550.0,2006,2006,2,176.0,1,6240,48.0,192,38,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,462,173000,7,1405,1405.0,478.0,2003,2003,2,163.0,1,3480,48.0,148,36,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463,463,173000,7,1626,764.0,474.0,2003,2004,2,106.0,0,2268,36.0,0,27,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,464,184000,7,1456,728.0,390.0,2005,2005,2,0.0,1,10928,63.0,100,0,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,465,167800,6,1490,745.0,392.0,2005,2006,2,0.0,1,8918,57.0,36,20,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,466,174000,6,1484,742.0,390.0,2005,2005,2,0.0,1,12589,149.0,36,24,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,467,174000,6,1560,684.0,400.0,2005,2005,2,0.0,1,11911,122.0,100,38,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,468,174000,7,1555,1373.0,660.0,2007,2007,2,130.0,1,3684,53.0,143,20,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469,175900,7,1569,1386.0,660.0,2007,2007,2,130.0,1,3635,51.0,143,20,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,470,192500,7,1555,1373.0,430.0,2005,2006,2,16.0,1,3182,43.0,143,20,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,471,181000,7,1504,1346.0,457.0,2005,2006,2,16.0,1,3182,43.0,156,0,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,472,180000,7,1220,1220.0,397.0,2005,2006,2,16.0,1,3182,43.0,100,16,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,473,160200,7,1145,1145.0,397.0,2005,2006,2,11.0,1,3182,43.0,100,16,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,474,188500,7,1432,716.0,432.0,2004,2005,2,0.0,1,7795,71.0,100,51,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,475,200000,6,2267,1010.0,390.0,2002,2002,2,0.0,1,8068,68.0,120,46,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,170000,7,1374,384.0,400.0,2004,2005,2,0.0,1,9434,59.0,100,0,4,3,4.0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,189500,7,1630,868.0,436.0,2004,2005,2,200.0,1,7984,62.0,120,48,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,478,184100,8,1419,408.0,527.0,2002,2002,2,0.0,1,7750,68.0,120,0,4,3,4.0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,195500,7,1594,846.0,434.0,2004,2004,2,0.0,1,10125,61.0,300,48,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,480,192000,7,1489,782.0,400.0,2003,2003,2,0.0,1,8965,68.0,0,75,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,481,178000,7,1342,698.0,393.0,2003,2003,2,0.0,1,8174,68.0,100,56,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482,207500,7,1314,1314.0,626.0,2007,2008,2,166.0,1,5063,34.0,172,62,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
483,483,236000,7,2256,952.0,554.0,2000,2000,2,0.0,1,8795,68.0,224,54,4,3,4.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484,257500,8,2004,870.0,644.0,2002,2002,2,0.0,1,12891,68.0,0,48,4,3,5.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
